age,body_type,diet,drinks,drugs,height,income,job,last_online,location,offspring,orientation,pets,religion,sex,sign,smokes,speaks,status
23.0,fit,other,0,0,71.0,-1.0,student,2012-06-13-01-03,california,no_kids,straight,like_boths,atheism,m,libra and it&rsquo;s fun to think about,no,"english (fluently), french (fluently)",single
40.0,average,other,2,0,73.0,-1.0,medicine / health,2012-06-29-17-25,california,no_kids,straight,like_boths,catholicism,m,aries and it&rsquo;s fun to think about,no,english,single
40.0,average,other,2,0,74.0,-1.0,computer / hardware / software,2011-09-11-14-20,california,no_kids,straight,like_boths,agnosticism,m,pisces,no,english,single
23.0,average,other,2,1,69.0,-1.0,entertainment / media,2012-06-30-01-34,california,no_kids,straight,like_dogs,atheism,m,pisces but it doesn&rsquo;t matter,no,"english, german (poorly)",single
27.0,fit,halal,2,1,72.0,20000.0,education / academia,2012-05-15-00-57,other,no_kids,straight,like_dogs,other and very serious about it,m,virgo and it&rsquo;s fun to think about,no,"english (fluently), ancient greek (okay), spanish (fluently), french (poorly), hebrew (poorly)",single
33.0,fit,other,0,0,74.0,20000.0,other,2012-06-30-02-13,california,no_kids,straight,like_dogs,atheism,m,pisces and it&rsquo;s fun to think about,yes,"english (fluently), spanish (okay)",single
27.0,fit,halal,5,2,72.0,-1.0,artistic / musical / writer,2012-05-07-23-35,california,no_kids,straight,dislike,hinduism,m,cancer,no,english (poorly),single
23.0,average,other,2,0,74.0,-1.0,medicine / health,2012-06-28-23-26,california,no_kids,straight,like_dogs,atheism,m,,no,"english (fluently), sign language (okay)",single
29.0,average,other,2,0,68.0,-1.0,executive / management,2012-06-26-23-04,california,no_kids,straight,like_boths,agnosticism,m,,no,"english (fluently), spanish (poorly)",single
30.0,average,other,2,0,67.0,-1.0,education / academia,2012-06-29-02-09,california,no_kids,straight,like_dogs,atheism,m,pisces but it doesn&rsquo;t matter,no,"english (fluently), french (okay), german (poorly), hebrew (poorly), yiddish (okay)",single
37.0,fit,other,2,0,78.0,100000.0,executive / management,2012-06-24-22-08,california,no_kids,straight,like_dogs,agnosticism,m,capricorn,no,"english (fluently), spanish (poorly), german (poorly)",single
29.0,fit,other,2,0,70.0,-1.0,science / tech / engineering,2012-06-29-15-31,california,no_kids,straight,like_boths,atheism,m,aquarius but it doesn&rsquo;t matter,no,english,single
32.0,fit,other,1,1,72.0,40000.0,artistic / musical / writer,2012-06-29-23-56,california,no_kids,straight,like_boths,agnosticism,m,taurus but it doesn&rsquo;t matter,no,english,single
26.0,fit,other,2,0,71.0,100000.0,computer / hardware / software,2012-06-28-19-28,california,no_kids,straight,like_boths,atheism,m,aries but it doesn&rsquo;t matter,no,"english, c++",single
34.0,fit,other,2,0,69.0,-1.0,science / tech / engineering,2012-06-29-16-51,california,no_kids,straight,like_boths,christianity,m,,no,"english (fluently), german (fluently), french (poorly)",single
37.0,fit,other,2,0,72.0,-1.0,other,2012-06-25-12-16,california,no_kids,gay,like_boths,agnosticism,m,aries but it doesn&rsquo;t matter,,"english, spanish (okay)",single
42.0,average,other,0,0,68.0,60000.0,construction / craftsmanship,2012-06-06-21-08,other,no_kids,straight,like_cats,other and laughing about it,m,taurus and it&rsquo;s fun to think about,trying to quit,english (fluently),single
26.0,overweight,other,1,0,67.0,-1.0,political / government,2012-06-29-21-06,california,no_kids,straight,like_boths,agnosticism,m,virgo but it doesn&rsquo;t matter,no,"english (fluently), vietnamese (poorly)",single
26.0,average,other,2,0,69.0,-1.0,computer / hardware / software,2012-06-29-17-26,california,no_kids,straight,like_boths,atheism,m,pisces,no,english,single
41.0,fit,halal,2,0,67.0,150000.0,computer / hardware / software,2012-06-13-20-20,california,no_kids,straight,like_boths,atheism,m,taurus but it doesn&rsquo;t matter,no,"english (fluently), spanish (poorly), german (poorly), lisp (poorly), c++ (fluently)",single
57.0,fit,other,0,0,75.0,-1.0,artistic / musical / writer,2012-06-27-23-03,california,no_kids,gay,like_boths,agnosticism,m,,no,"english, french, italian, portuguese, spanish",single
25.0,average,other,2,0,69.0,-1.0,sales / marketing / biz dev,2012-06-18-23-10,california,no_kids,gay,like_dogs,christianity,m,leo and it&rsquo;s fun to think about,sometimes,"english, other",single
40.0,fit,other,2,0,75.0,-1.0,hospitality / travel,2012-06-29-23-19,california,no_kids,straight,like_dogs,agnosticism,m,leo but it doesn&rsquo;t matter,no,"english, spanish, basque",single
34.0,fit,other,2,0,70.0,-1.0,entertainment / media,2012-06-30-01-07,california,no_kids,straight,like_boths,agnosticism,m,taurus and it&rsquo;s fun to think about,no,english (fluently),single
26.0,fit,other,2,0,73.0,-1.0,executive / management,2011-07-11-15-11,other,no_kids,straight,like_dogs,other,m,scorpio and it&rsquo;s fun to think about,no,"english (fluently), czech (okay), spanish (poorly)",single
27.0,average,other,2,0,71.0,-1.0,other,2012-04-26-15-49,california,no_kids,straight,like_boths,agnosticism,m,capricorn,no,"english (fluently), chinese (fluently), spanish (poorly)",single
28.0,average,other,2,0,68.0,60000.0,other,2011-12-16-10-51,california,no_kids,straight,like_dogs,agnosticism,m,,no,"english (fluently), swahili (poorly)",single
24.0,fit,other,2,0,72.0,-1.0,entertainment / media,2012-04-18-23-15,california,no_kids,straight,like_boths,agnosticism,m,taurus but it doesn&rsquo;t matter,no,"english (fluently), spanish (poorly)",single
34.0,fit,other,1,0,71.0,-1.0,artistic / musical / writer,2012-06-29-23-53,california,no_kids,straight,like_dogs,agnosticism,m,,no,english,single
28.0,average,other,2,0,67.0,-1.0,law / legal services,2012-05-01-13-35,california,no_kids,straight,like_boths,atheism,f,,no,english,available
29.0,fit,other,2,0,73.0,-1.0,science / tech / engineering,2012-06-28-23-12,california,no_kids,straight,like_boths,agnosticism,m,,no,english,single
58.0,average,other,2,0,69.0,-1.0,other,2012-04-15-08-27,california,no_kids,straight,like_boths,agnosticism,m,cancer,no,"english (fluently), spanish (poorly)",single
32.0,average,other,2,0,66.0,50000.0,entertainment / media,2011-10-06-23-16,california,no_kids,straight,like_boths,agnosticism,m,aries but it doesn&rsquo;t matter,no,english (fluently),seeing someone
31.0,average,other,2,1,69.0,50000.0,law / legal services,2012-06-26-10-34,california,no_kids,straight,like_boths,agnosticism,m,sagittarius but it doesn&rsquo;t matter,when drinking,"english (fluently), spanish (poorly)",single
27.0,fit,other,2,0,76.0,-1.0,other,2012-06-14-23-59,other,no_kids,straight,like_boths,other,m,capricorn,no,"english, spanish (fluently)",single
21.0,fit,other,2,0,64.0,-1.0,student,2011-12-13-01-21,california,no_kids,straight,like_dogs,agnosticism,m,sagittarius but it doesn&rsquo;t matter,no,"english, vietnamese (okay)",single
63.0,average,other,2,0,62.0,60000.0,other,2012-03-28-18-51,california,kid,straight,like_boths,agnosticism,f,scorpio and it&rsquo;s fun to think about,no,english,single
57.0,fit,other,2,0,74.0,-1.0,other,2012-06-29-20-15,california,no_kids,straight,like_boths,christianity,m,aries and it&rsquo;s fun to think about,no,"english, english (fluently), spanish (poorly)",single
41.0,fit,other,2,1,68.0,-1.0,other,2012-06-23-22-01,california,no_kids,straight,like_dogs,agnosticism,m,,when drinking,english,single
36.0,average,other,2,0,67.0,-1.0,science / tech / engineering,2012-06-27-23-03,california,no_kids,straight,like_boths,catholicism,m,aries but it doesn&rsquo;t matter,no,"english (fluently), spanish (okay)",single
36.0,overweight,halal,0,0,79.0,100000.0,science / tech / engineering,2012-06-29-21-49,california,no_kids,straight,like_dogs,atheism,m,gemini but it doesn&rsquo;t matter,yes,english (fluently),single
45.0,average,other,2,0,69.0,-1.0,sales / marketing / biz dev,2012-04-18-12-05,other,no_kids,straight,like_dogs,other,f,leo,yes,english,single
26.0,fit,other,3,0,67.0,-1.0,education / academia,2012-06-30-01-09,california,kid,straight,like_boths,atheism,m,libra,when drinking,"english, russian (poorly), french (poorly)",available
26.0,fit,other,2,0,73.0,-1.0,other,2012-03-02-18-17,other,no_kids,gay,like_boths,other but not too serious about it,m,leo and it&rsquo;s fun to think about,no,"english (fluently), spanish (poorly)",single
43.0,fit,other,2,0,70.0,-1.0,computer / hardware / software,2011-07-01-21-21,california,no_kids,straight,like_boths,agnosticism,m,gemini,no,"english (fluently), spanish (okay), chinese (poorly)",single
24.0,average,other,1,0,70.0,-1.0,computer / hardware / software,2012-06-27-19-54,california,no_kids,gay,like_boths,buddhism,m,,no,"english (fluently), russian (okay), lisp (poorly)",single
29.0,fit,other,2,0,67.0,-1.0,computer / hardware / software,2012-01-12-18-15,california,no_kids,straight,like_dogs,atheism,m,scorpio but it doesn&rsquo;t matter,sometimes,"english (fluently), chinese (fluently)",available
34.0,fit,other,2,0,70.0,-1.0,computer / hardware / software,2012-06-29-23-16,california,no_kids,straight,like_boths,agnosticism,m,libra and it&rsquo;s fun to think about,no,english,single
33.0,fit,other,2,0,73.0,-1.0,other,2012-04-29-18-57,california,no_kids,straight,like_boths,agnosticism,m,,no,english,single
37.0,fit,other,2,0,70.0,80000.0,political / government,2012-06-24-21-46,california,no_kids,straight,like_boths,judaism,m,capricorn but it doesn&rsquo;t matter,no,english,single
37.0,fit,other,1,0,75.0,50000.0,education / academia,2012-06-30-03-16,other,no_kids,straight,like_boths,other,m,virgo,trying to quit,"english (poorly), spanish (poorly)",single
25.0,average,other,2,0,69.0,1000000.0,retired,2012-06-28-19-48,california,no_kids,straight,like_boths,agnosticism,m,,,"english (poorly), c++ (okay)",single
24.0,fit,halal,1,0,77.0,20000.0,sales / marketing / biz dev,2012-06-29-11-00,california,no_kids,straight,like_boths,judaism,m,aquarius but it doesn&rsquo;t matter,no,"english (fluently), japanese (poorly), hebrew (poorly)",single
31.0,fit,other,2,0,77.0,-1.0,executive / management,2012-06-21-15-37,california,no_kids,straight,like_boths,agnosticism,m,aquarius,no,"english, spanish (fluently)",single
26.0,fit,other,3,0,72.0,-1.0,other,2012-06-29-15-36,california,no_kids,straight,like_boths,atheism,m,gemini but it doesn&rsquo;t matter,no,"english (fluently), spanish (poorly)",single
24.0,fit,other,3,0,70.0,-1.0,computer / hardware / software,2012-06-27-14-12,california,no_kids,straight,like_dogs,agnosticism,m,cancer but it doesn&rsquo;t matter,no,"english (fluently), spanish (poorly)",single
37.0,fit,other,2,0,75.0,150000.0,executive / management,2012-06-29-16-20,california,no_kids,straight,like_boths,agnosticism,m,scorpio but it doesn&rsquo;t matter,no,"english, french",single
24.0,average,other,2,0,72.0,-1.0,sales / marketing / biz dev,2012-06-26-07-31,california,no_kids,straight,like_dogs,catholicism,m,gemini and it&rsquo;s fun to think about,no,"english, other (fluently)",single
40.0,average,other,2,0,70.0,50000.0,education / academia,2012-06-28-22-52,california,no_kids,straight,like_boths,agnosticism,m,virgo and it&rsquo;s fun to think about,no,"english (fluently), french (okay), german (poorly)",single
24.0,fit,other,2,0,71.0,-1.0,other,2012-06-26-22-44,california,no_kids,straight,like_boths,agnosticism,m,,no,"english (fluently), spanish (okay)",single
36.0,average,other,2,0,70.0,-1.0,entertainment / media,2012-06-28-03-09,california,no_kids,straight,like_boths,agnosticism,m,libra,no,english (fluently),single
37.0,fit,other,2,0,69.0,-1.0,artistic / musical / writer,2012-06-25-20-16,other,no_kids,straight,like_boths,other and laughing about it,m,pisces and it&rsquo;s fun to think about,no,"english (fluently), spanish (poorly)",single
22.0,fit,other,2,0,72.0,-1.0,other,2012-06-27-23-57,california,no_kids,straight,like_boths,agnosticism,m,,no,"english (fluently), german (okay)",single
25.0,average,other,3,1,73.0,-1.0,computer / hardware / software,2012-06-29-16-10,california,no_kids,straight,like_boths,atheism,m,aries,no,"english (fluently), spanish (fluently)",single
32.0,average,other,3,0,75.0,80000.0,artistic / musical / writer,2012-06-29-14-24,california,no_kids,straight,like_dogs,agnosticism,m,taurus but it doesn&rsquo;t matter,no,english (fluently),single
40.0,fit,other,2,0,73.0,-1.0,banking / financial / real estate,2012-06-23-16-25,california,no_kids,straight,like_boths,christianity,m,capricorn but it doesn&rsquo;t matter,no,"english (fluently), russian (fluently)",single
30.0,fit,other,1,0,66.0,-1.0,law / legal services,2012-05-07-10-17,california,no_kids,gay,like_dogs,agnosticism,m,virgo and it&rsquo;s fun to think about,no,english,single
26.0,fit,other,2,0,69.0,60000.0,science / tech / engineering,2012-06-29-23-41,california,no_kids,straight,like_boths,atheism,m,taurus but it doesn&rsquo;t matter,no,"english (fluently), chinese (fluently)",single
30.0,average,other,2,1,71.0,-1.0,artistic / musical / writer,2012-06-29-15-31,california,no_kids,straight,like_boths,agnosticism,m,libra,sometimes,english,single
30.0,fit,other,2,1,71.0,100000.0,computer / hardware / software,2012-06-19-22-03,california,no_kids,straight,like_boths,atheism,m,scorpio and it&rsquo;s fun to think about,when drinking,english,single
35.0,average,other,3,1,73.0,-1.0,computer / hardware / software,2012-06-29-23-29,california,no_kids,straight,like_boths,atheism,m,leo but it doesn&rsquo;t matter,no,english,single
24.0,fit,other,3,1,71.0,-1.0,student,2012-06-19-22-46,other,no_kids,straight,like_dogs,other and laughing about it,m,gemini and it&rsquo;s fun to think about,no,"english (fluently), spanish (okay)",single
24.0,average,other,0,0,70.0,-1.0,science / tech / engineering,2012-04-04-16-22,other,no_kids,straight,like_boths,other,m,,no,english,single
35.0,average,other,1,1,68.0,20000.0,artistic / musical / writer,2012-01-19-17-08,california,no_kids,straight,like_boths,judaism,m,pisces but it doesn&rsquo;t matter,no,english (fluently),single
28.0,average,other,2,0,72.0,100000.0,artistic / musical / writer,2012-06-29-21-17,california,no_kids,straight,like_boths,buddhism,m,sagittarius and it&rsquo;s fun to think about,when drinking,english (fluently),single
31.0,fit,other,2,0,68.0,-1.0,science / tech / engineering,2012-06-30-01-10,california,no_kids,bisexual,like_boths,judaism,m,,no,"english (fluently), french (poorly)",single
25.0,average,other,2,1,66.0,-1.0,other,2012-06-25-23-32,california,no_kids,straight,like_dogs,judaism,m,taurus,yes,"english (fluently), spanish (okay), yiddish (poorly)",single
28.0,fit,other,2,0,68.0,-1.0,law / legal services,2012-06-28-01-45,california,no_kids,gay,like_boths,agnosticism,m,scorpio and it&rsquo;s fun to think about,no,english,single
38.0,average,other,2,0,67.0,-1.0,hospitality / travel,2012-06-27-13-13,california,no_kids,straight,like_dogs,agnosticism,m,aries,when drinking,english,single
25.0,fit,other,2,0,72.0,-1.0,sales / marketing / biz dev,2012-02-23-10-09,california,no_kids,straight,like_boths,agnosticism,m,leo,no,"english, german, danish",single
32.0,fit,other,2,0,71.0,-1.0,artistic / musical / writer,2012-06-28-22-40,california,no_kids,straight,like_boths,agnosticism,m,,no,"english, chinese (poorly)",single
28.0,fit,other,2,0,75.0,-1.0,other,2012-06-25-00-51,california,kid,straight,like_boths,agnosticism,m,sagittarius,,english,single
34.0,fit,other,2,0,65.0,-1.0,education / academia,2012-06-29-21-34,california,no_kids,straight,like_boths,agnosticism,m,taurus,no,"english (fluently), korean (fluently), spanish (okay)",single
26.0,average,other,2,1,74.0,100000.0,science / tech / engineering,2012-06-27-23-42,california,no_kids,straight,like_dogs,atheism,m,aquarius but it doesn&rsquo;t matter,no,"english (fluently), italian (okay), french (poorly)",single
